conversationId;issue;conversationStart;emitDate;purpose;userId;participantId;sessionId;value
c5b8fb90-dcc6-4f9b-b947-34dbfac696ab;TNOTRESPONDING_OUT_OF_INTERVAL;2026-03-01T03:09:42.948Z;2026-03-09T14:43:06.234Z;agent;b1369fc2-d1db-487f-8d8f-c2f3959dee5e;80b2b5ac-51a4-4304-9a7b-453e3e7a941d;f2624196-a88c-4e0f-941d-4c5cb73f7ec7;30216
c29e91b7-81cf-4f2d-9dfb-0cd4ea99c61f;TNOTRESPONDING_OUT_OF_INTERVAL;2026-03-01T02:44:29.905Z;2026-03-09T14:43:06.246Z;agent;998e48a7-6ccc-46a0-9920-87185f5df655;c8fb6fa3-0c0b-4f9c-bb52-38feebf89019;cb5311a1-01c4-4083-90ee-319b7ed3a648;30240
